index,location,price,floor,area,is_furnished,rooms
682850510,Байконур,200000,2,61.0,полностью,3
672781109,Есильский,420000,5,42.0,полностью,2
675882638,Есильский,230000,7,42.0,полностью,1
674315709,Сарыарка,170000,13,48.0,полностью,1
687352238,Сарыарка,280000,5,100.0,полностью,3
687348784,Сарыарка,350000,13,150.1,полностью,1
674028096,Астана,260000,6,37.0,полностью,1
688534914,Есильский,180000,10,45.0,полностью,2
678816372,Алматы,150000,2,41.0,полностью,2
688534678,Есильский,250000,8,52.2,полностью,4
685355902,Есильский,230000,3,65.0,полностью,1
688534287,Байконур,195000,2,51.0,полностью,3
680566834,Астана,270000,2,40.0,полностью,2
682478232,Есильский,220000,4,45.0,полностью,1
686571152,Сарыарка,250000,9,36.0,полностью,2
688533675,Есильский,190000,7,62.0,полностью,1
672296193,Есильский,195000,8,62.0,полностью,1
687917766,Алматы,200000,8,40.0,полностью,2
688533336,Алматы,1000000,15,270.0,полностью,2
688533237,Алматы,500000,5,100.0,полностью,2
688505703,Алматы,210000,3,86.0,частично,2
687678988,Нура,300000,7,51.0,полностью,3
681128181,Есильский,300000,4,65.0,полностью,3
688513058,Алматы,250000,4,67.0,полностью,2
688532387,Алматы,450000,10,145.0,полностью,2
688182103,Сарыарка,600000,12,240.0,без мебели,2
679660464,Есильский,300000,9,60.0,полностью,2
687545771,Есильский,330000,10,70.0,полностью,1
687013857,Алматы,280000,7,92.0,полностью,1
666876539,Байконур,275000,12,88.2,полностью,3
687726835,Есильский,320000,24,70.0,полностью,1
688016304,Алматы,350000,2,65.0,полностью,2
53316001,Сарыарка,300000,13,90.0,полностью,2
681478604,Алматы,200000,3,60.0,частично,2
688531373,Байконур,800000,4,205.0,полностью,1
688531798,Алматы,1500000,16,320.0,полностью,3
675868405,Есильский,220000,9,46.0,полностью,3
683899437,Есильский,250000,4,48.0,полностью,2
688531256,Нура,250000,5,58.0,полностью,1
687906121,Нура,200000,6,42.0,полностью,3
688530913,Нура,160000,3,42.0,полностью,2
686667368,Есильский,180000,6,35.0,полностью,1
688396262,Есильский,1500000,7,150.0,полностью,1
688363237,Есильский,150000,5,40.0,полностью,2
688063454,Есильский,180000,4,40.0,полностью,3
674545180,Есильский,450000,3,127.0,полностью,2
688530672,Есильский,350000,5,68.0,полностью,2
686959366,Алматы,155000,2,38.5,полностью,1
688530336,Астана,1000000,7,180.0,полностью,1
688530219,Алматы,160000,7,40.0,полностью,3
688530329,Есильский,180000,7,60.0,полностью,2
686238792,Есильский,250000,4,50.0,полностью,4
688529753,Алматы,150000,10,45.0,полностью,2
688529575,Есильский,300000,9,75.0,полностью,3
678404663,Сарыарка,160000,2,44.0,полностью,1
687592732,Алматы,500000,6,104.0,полностью,3
687672906,Сарыарка,220000,6,44.0,полностью,1
688528515,Есильский,300000,9,48.0,полностью,1
688359718,Астана,600000,6,75.0,полностью,3
688527765,Есильский,180000,7,40.0,полностью,3
688187927,Есильский,300000,4,73.0,полностью,1
688528311,Есильский,180000,16,60.0,полностью,2
686741419,Есильский,330000,13,78.0,полностью,1
688528045,Есильский,160000,8,50.0,полностью,2
54496712,Байконур,150000,2,35.0,полностью,2
688527646,Алматы,190000,10,41.0,полностью,2
56693833,Есильский,260000,7,90.0,полностью,1
686571426,Есильский,330000,10,72.0,полностью,1
681875383,Есильский,480000,5,135.0,полностью,1
681949123,Есильский,450000,4,110.0,полностью,2
686230851,Алматы,300000,14,75.0,полностью,2
688527612,Есильский,250000,7,42.0,полностью,2
688288009,Есильский,350000,8,78.0,полностью,5
687763442,Есильский,350000,7,78.0,полностью,3
681352613,Алматы,300000,6,70.0,полностью,3
687896893,Есильский,300000,2,42.0,полностью,2
680479813,Алматы,280000,5,74.0,полностью,2
681257661,Есильский,600000,6,112.0,полностью,2
681955561,Есильский,600000,12,112.0,полностью,4
681823628,Есильский,300000,6,58.0,полностью,5
688527186,Есильский,190000,15,35.0,полностью,2
688049823,Есильский,250000,3,74.0,полностью,2
681956375,Есильский,300000,4,80.0,полностью,3
680467672,Есильский,300000,6,77.0,полностью,3
680467767,Есильский,500000,4,142.0,полностью,2
681825202,Есильский,200000,10,45.0,полностью,2
688527182,Алматы,140000,7,40.0,полностью,3
688279228,Есильский,155000,4,41.0,полностью,2
688356468,Алматы,220000,7,65.0,полностью,5
687781452,Есильский,250000,7,65.0,полностью,6
685010704,Есильский,250000,11,40.0,полностью,1
688526718,Есильский,300000,6,82.0,полностью,1
688358485,Есильский,900000,17,82.0,полностью,2
688407080,Есильский,180000,4,40.0,полностью,1
688190774,Есильский,220000,14,67.0,полностью,1
683396533,Есильский,270000,8,80.0,полностью,1
661651491,Есильский,210000,5,50.0,полностью,4
686345773,Есильский,230000,2,75.0,полностью,3
681336388,Есильский,550000,10,214.0,частично,1
688494922,Есильский,250000,3,68.0,полностью,3
682808336,Есильский,500000,7,126.0,полностью,2
683394776,Есильский,200000,5,43.0,полностью,1
686073649,Алматы,150000,2,40.0,полностью,4
667834103,Есильский,320000,33,90.0,полностью,1
682440751,Алматы,700000,7,180.0,полностью,2
676760921,Алматы,3500000,19,256.0,полностью,2
678989626,Алматы,1000000,13,265.0,полностью,1
678989625,Алматы,1000000,13,265.0,полностью,2
662127108,Алматы,1500000,8,310.0,полностью,1
668982685,Алматы,2000000,15,255.0,полностью,2
669472520,Алматы,1240000,8,255.0,полностью,1
662126863,Алматы,1000000,29,203.0,полностью,2
678743438,Алматы,1300000,28,180.0,полностью,2
676639242,Есильский,1000000,10,186.0,полностью,1
30509781,Сарыарка,1500000,37,305.0,полностью,3
676760743,Алматы,1250000,7,260.0,полностью,2
676760590,Сарыарка,1300000,3,292.0,полностью,2
47480218,Есильский,750000,4,160.0,полностью,1
30318655,Есильский,700000,4,165.0,полностью,1
55056934,Алматы,800000,8,178.0,полностью,3
55576573,Есильский,750000,12,140.0,полностью,2
48580571,Есильский,1200000,14,160.0,полностью,4
676760404,Алматы,1100000,6,170.0,полностью,3
676824882,Алматы,1100000,3,240.0,полностью,2
48288292,Алматы,800000,6,192.0,полностью,1
675438031,Алматы,700000,10,176.0,полностью,2
56647206,Алматы,1200000,21,290.0,полностью,2
679014903,Алматы,1300000,18,180.0,полностью,2
676824750,Есильский,1300000,18,240.0,полностью,1
678975717,Алматы,1000000,18,180.0,полностью,2
47742690,Алматы,1200000,3,242.0,полностью,3
680348700,Алматы,220000,8,60.0,полностью,3
665247689,Алматы,1000000,9,205.0,полностью,2
47581718,Есильский,2500000,3,245.0,полностью,1
47789185,Есильский,2500000,3,250.0,полностью,2
668982847,Алматы,3500000,13,340.0,полностью,2
679260162,Алматы,1400000,13,213.0,без мебели,2
688336204,Есильский,150000,3,40.0,полностью,3
674996197,Есильский,250000,9,85.0,полностью,1
688233275,Нура,180000,9,40.0,полностью,1
685922857,Алматы,220000,8,58.0,полностью,1
687159990,Сарыарка,130000,1,36.0,полностью,2
683572396,Есильский,350000,3,76.0,полностью,2
688516295,Сарыарка,160000,8,45.0,частично,1
681701376,Есильский,150000,6,38.0,полностью,3
687721414,Сарыарка,175000,2,52.0,полностью,3
685300807,Есильский,200000,7,55.0,полностью,1
688355629,Есильский,200000,6,53.0,полностью,2
687731648,Есильский,600000,4,150.0,частично,2
